Name;Vote Account;Identity;REV;Inflation;MEV;Tx;User Tx;Vote Tx;Pri Fees;Sig Fees;Rewards;Stake;Votes;Latency;CU;Leader Slots;actual_stake_sol;stake_rank;mev_rank;rev_rank;inflation_pct;sig_fees_pct;priority_fees_pct;mev_pct;rev_pct;is_top10_stake;is_top20_stake;is_top50_stake;is_top10_mev;is_top20_mev;is_top50_mev;is_top10_rev;is_top20_rev;is_top50_rev
Rocket;7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm;GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5;0.3382284960629921;0.3144689960629921;0.0014502;1303.0;535.0;768.0;0.0188863;0.0034356;0.0223093;986.0;423.0;1.014;35028499.0;1016.0;1001776;95;688;452;50.07;51.97;36.71;9.61;40.74;0;0;0;0;0;0;0;0;0
4CRYPTO;GakAanHMN4dYY8rMKL1e6uUKjNJj2nN2sENFaxzdMEBm;9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK;0.33822812708333333;0.30917192708333335;0.0060511;1267.0;530.0;736.0;0.0196738;0.0033428;0.0230051;970.0;2080.0;1.122;34192672.0;192.0;186240;329;237;453;44.55;21.97;42.37;68.95;40.6;0;0;0;0;0;0;0;0;0
Haus – Best APY & No Fees;HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH;7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL;0.3381247713603819;0.30519047136038185;0.0037846;1304.0;530.0;774.0;0.0257236;0.0034385;0.0291497;972.0;256.0;1.01;34782954.0;1676.0;1629072;66;425;454;39.82;53.29;77.63;44.21;40.47;0;0;0;0;0;0;0;0;0
[Public Good] Chive 🌱 - 0% Fee + MEV + BlockReward;Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf;57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f;0.338101201754386;0.305070701754386;0.0090075;1297.0;530.0;767.0;0.0206275;0.0034081;0.024023;971.0;1883.0;1.009;34372514.0;228.0;221388;266;127;455;39.68;41.84;50.13;83.42;40.34;0;0;0;0;0;0;0;0;0
pico🙄.sol x SOLPLANET🪐🚀;3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE;D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz;0.3374196692307692;0.3075282692307692;0.0048665;1308.0;542.0;766.0;0.0216046;0.003432;0.0250249;965.0;2751.0;1.011;35801477.0;156.0;150540;385;321;456;42.84;50.0;56.45;57.89;40.21;0;0;0;0;0;0;0;0;0
Legends;6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v;9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr;0.33737668888888883;0.29439638888888886;0.0170286;1354.0;589.0;764.0;0.0224154;0.0035485;0.0259517;926.0;1954.0;1.04;36835347.0;216.0;200016;299;35;457;29.7;86.45;62.5;95.53;40.08;0;0;0;0;0;1;0;0;0
Phantom Validator;J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp;7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We;0.33721963125;0.31106203125;0.0036058;1304.0;538.0;766.0;0.0191278;0.0034357;0.0225518;992.0;1341.0;1.009;35423872.0;320.0;317440;194;444;458;45.99;52.24;38.68;41.71;39.95;0;0;0;0;0;0;0;0;0
CyberVillage;FwLsjPJdnSiuCvs1NXyR1cV6Sw5GRE6Lj2s1gZ9NNTmv;HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH;0.33718403750000003;0.3067709375;0.0020822;1280.0;508.0;772.0;0.0249713;0.0033708;0.0283309;962.0;1914.0;1.013;34847251.0;224.0;215488;275;593;459;42.18;30.13;74.47;22.11;39.82;0;0;0;0;0;0;0;0;0
Pumpkin's Pool ❤️;DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx;PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb;0.33710584537037036;0.30671974537037033;0.006526;1304.0;565.0;739.0;0.0204397;0.0034319;0.0238601;964.0;315.0;1.086;35999780.0;1296.0;1249344;86;208;460;42.05;49.87;48.82;72.76;39.68;0;0;0;0;0;0;0;0;0
SunStake;4FsAxdHQ6HmFrDD7yCwsKNApuA67QYSCMoLAy3NfySxJ;2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR;0.3370297;0.2656775;0.0094528;1314.0;542.0;772.0;0.05849;0.0034202;0.0618994;833.0;2021.0;1.015;35672978.0;212.0;176596;339;109;461;14.32;45.39;98.82;85.79;39.55;0;0;0;0;0;0;0;0;0
T-STAKE Systems;H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb;NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH;0.33650301904761903;0.294565119047619;0.0064517;1300.0;539.0;761.0;0.0320766;0.0034223;0.0354862;924.0;5105.0;1.012;37144778.0;84.0;77616;551;211;462;29.83;46.58;90.79;72.37;39.42;0;0;0;0;0;0;0;0;0
H2O Nodes 🔥💃;FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa;9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2;0.33640339090909094;0.3012090909090909;0.0047515;1397.0;623.0;773.0;0.0267705;0.0036859;0.0304428;948.0;3250.0;1.011;39542258.0;132.0;125136;434;336;463;35.87;96.71;80.39;55.92;39.29;0;0;0;0;0;0;0;0;0
Valid Blocks;6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1;JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er;0.3362507125;0.3098103125;0.0049405;1276.0;512.0;764.0;0.0181743;0.003337;0.0214999;974.0;3351.0;1.012;33361335.0;128.0;124672;437;310;464;45.2;20.92;32.76;59.34;39.16;0;0;0;0;0;0;0;0;0
Solana Validator;BbM5kJgrwEj3tYFfBPnjcARB54wDUHkXmLUTkazUmt2x;6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8;0.33618612894736843;0.30859232894736843;0.0021729;1330.0;561.0;769.0;0.0219302;0.0035033;0.0254209;968.0;565.0;1.01;35275256.0;760.0;735680;114;581;465;43.76;77.5;58.42;23.68;39.03;0;0;0;0;0;0;0;0;0
;8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr;2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb;0.33581457419354843;0.3031567741935484;0.0054067;1295.0;527.0;768.0;0.0238602;0.003403;0.0272511;951.0;203.0;1.01;34308063.0;2108.0;2004708;58;277;466;37.58;39.34;70.39;63.68;38.9;0;0;0;0;0;0;0;0;0
Orca;3VZHxnkK1A3HYeWYaqgMebHnc2acgLzRiXYwTNm3ooYM;ECZx4Dfyn2o55KTYbM9r3Dt4VZRcrdfdrst7sUbWgrdU;0.335728530952381;0.304986130952381;0.0103957;1296.0;528.0;767.0;0.0169426;0.0034163;0.0203467;958.0;2613.0;1.013;33461817.0;168.0;160944;370;91;467;39.55;44.21;24.61;88.16;38.76;0;0;0;0;0;0;0;0;0
gripto;mnvkHm47ZmRKoSWuQZAfXLRiDPiKCq8PWkMWrp1Wwqe;grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa;0.33557425217391307;0.2959231521739131;0.0150566;1379.0;602.0;776.0;0.0209603;0.0036489;0.0245945;929.0;777.0;1.01;37655927.0;552.0;512808;147;46;468;31.01;94.61;52.5;94.08;38.63;0;0;0;0;0;1;0;0;0
Chainflow;CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY;2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd;0.33549704471544717;0.3096565447154472;0.0021548;1319.0;542.0;777.0;0.0202425;0.0034555;0.0236857;984.0;879.0;1.011;34499867.0;492.0;484128;154;586;469;44.94;60.13;47.11;23.03;38.5;0;0;0;0;0;0;0;0;0
Beachside;57QggzHa8AEELBU3C8RG567oGmbG6VyoX5jsi6M3gaHp;AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o;0.3354002111111111;0.3076361111111111;0.0015638;1296.0;528.0;767.0;0.0227921;0.0034208;0.0262003;965.0;1981.0;1.016;34530570.0;216.0;208440;282;671;470;42.97;45.79;64.87;11.84;38.37;0;0;0;0;0;0;0;0;0
SolLana;4KfAqBj3Jvi9GGngFK1MbZkjHTcSFyvhFnVwc2QrNiEh;GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf;0.3351287034482759;0.3121506034482759;0.0033193;1270.0;504.0;766.0;0.0163412;0.0033274;0.0196588;979.0;3667.0;1.026;32297670.0;116.0;113564;454;472;471;47.17;19.34;20.13;38.03;38.24;0;0;0;0;0;0;0;0;0
🍀PADDY - 💰JITO-BAM;Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw;2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m;0.3350835794117647;0.3053047794117647;0.0033966;1266.0;499.0;767.0;0.0230679;0.0033249;0.0263822;961.0;3152.0;1.014;31506662.0;136.0;130696;428;463;472;40.47;18.55;66.32;39.21;38.11;0;0;0;0;0;0;0;0;0
Lord Validates-a-Lot;773eL4qyoHUi6s3pWWEWTnaYXELNs4nY5deMevpSF5YE;9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB;0.335046572519084;0.30519557251908397;0.0038511;1281.0;509.0;772.0;0.0226427;0.0033702;0.0259999;957.0;818.0;1.012;30809694.0;524.0;501468;150;419;473;39.95;29.87;63.82;45.0;37.98;0;0;0;0;0;0;0;0;0
;HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc;9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP;0.33493560942684764;0.30479750942684763;0.0026028;1309.0;537.0;772.0;0.0241081;0.0034395;0.0275353;956.0;81.0;1.009;34589321.0;5304.0;5070624;13;540;474;39.03;53.55;71.32;29.08;37.84;0;1;1;0;0;0;0;0;0
Cointelegraph Decentralization Guardians;CTDGxxJBrZVqUUHdHopLn4k4gtc2PCpcM9TB7ZEC4Hu2;CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC;0.33490868227848103;0.301071582278481;0.0102386;1285.0;553.0;732.0;0.0202153;0.0033943;0.0235985;946.0;1274.0;1.107;35013839.0;316.0;298936;203;94;475;35.74;37.5;46.71;87.76;37.71;0;0;0;0;0;0;0;0;0
Starke Finance;D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj;3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5;0.334859375;0.306556875;0.0068629;1320.0;552.0;767.0;0.0179739;0.0034766;0.0214396;962.0;1668.0;1.019;36152090.0;256.0;246272;244;194;476;41.52;68.16;30.53;74.61;37.58;0;0;0;0;0;0;0;0;0
Helius;he1iusunGwqrNtafDtLdhsUQDFvo13z9sUa36PauBtk;HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU;0.33484888555887954;0.3053027855588795;0.0025327;1301.0;528.0;772.0;0.0235961;0.00343;0.0270134;966.0;29.0;1.009;34461264.0;14708.0;14207928;1;543;477;40.34;49.34;69.21;28.68;37.45;1;1;1;0;0;0;0;0;0
;6H9J5xtcqGwh2hd2GpBHfvrnDicWk8GtvpnypH7piktA;MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1;0.33452296206896553;0.3074943620689655;0.0047943;1286.0;521.0;765.0;0.0188644;0.0033823;0.0222343;968.0;724.0;1.036;33744945.0;580.0;561440;139;331;478;42.58;33.42;36.58;56.58;37.32;0;0;0;0;0;0;0;0;0
;6frBSsexBMZNKAaQY9dMKhyCu83Px54aL9SZWtuJWeWV;CVGwNaC1FaG95hRBHUuieDLyQU2hJuGhPduu2cMyHnw6;0.334506625;0.309360625;0.0049654;1251.0;530.0;721.0;0.0168988;0.0032914;0.0201806;971.0;6394.0;1.104;35429842.0;64.0;62144;612;307;479;44.68;13.95;24.21;59.74;37.19;0;0;0;0;0;0;0;0;0
;8LMatbjxgUW1S7CyuBhGk89BC9vhRzCRLwtXbyJru4Qi;BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk;0.3344393939393939;0.29410939393939395;0.012772;1299.0;527.0;771.0;0.024161;0.0034083;0.027558;923.0;542.0;1.01;32640278.0;792.0;731016;115;60;480;29.3;41.97;71.58;92.24;37.06;0;0;0;0;0;0;0;0;0
Ledger by Figment;26pV97Ce83ZQ6Kz9XT4td8tdoUFPTng8Fb8gPyc53dJx;q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot;0.3342222493150685;0.3069778493150685;0.0020903;1312.0;542.0;769.0;0.0217135;0.0034531;0.0251541;979.0;48.0;1.015;35133429.0;8760.0;8576040;5;592;481;42.31;59.08;57.11;22.24;36.93;1;1;1;0;0;0;0;0;0
Range;21oUQzzytWh6y3G3SQ7ehktMh1RrbsJNA4R5pAMNyyrG;sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY;0.3342222;0.30312;0.0059171;1334.0;578.0;755.0;0.0217189;0.003477;0.0251851;957.0;8211.0;1.213;37403314.0;48.0;45936;681;246;482;37.45;68.42;57.24;67.76;36.79;0;0;0;0;0;0;0;0;0
;2W1ewFhRurvBS2MYrTfjPAtKNvUyEK4tUsuzKSqeAR4J;3ZfGPNhdvo1phyqKEFy3F2DnUjuxbgYqhg7GVCdPKsyo;0.3340857439716312;0.3096193439716312;0.0021421;1300.0;515.0;785.0;0.0189186;0.0034176;0.0223243;975.0;757.0;1.125;33087333.0;564.0;549900;142;589;483;44.81;44.87;37.24;22.63;36.66;0;0;0;0;0;0;0;0;0
StakeBowl;Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz;EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB;0.33402312376543214;0.30746022376543214;0.0070119;1263.0;492.0;770.0;0.0162472;0.0033154;0.019551;964.0;331.0;1.01;30961304.0;1296.0;1249344;87;187;484;42.44;17.37;19.74;75.53;36.53;0;0;0;0;0;0;0;0;0
Empyrial Validator;5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ;Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK;0.3337763772727273;0.2660539772727273;0.0109785;1237.0;467.0;770.0;0.0535338;0.0032197;0.0567439;834.0;2427.0;1.018;30538555.0;176.0;146784;396;79;485;14.59;7.63;98.29;89.74;36.4;0;0;0;0;0;0;0;0;0
;6CscV2sTXdurJKwuJ6RZnPKca6pNhqAhN57ygKga2T7G;sce3TfT81rxYYcdbP1kBFMcTK3ZBc8hvHVeXD6WLSzE;0.33371819999999996;0.304158;0.0;1371.0;594.0;777.0;0.0259602;0.0036135;0.0295602;954.0;7063.0;1.029;36826868.0;60.0;57240;637;751;486;38.24;92.63;78.29;0.0;36.27;0;0;0;0;0;0;0;0;0
OKX Earn;2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp;Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD;0.33342067140319714;0.30153967140319715;0.0084919;1294.0;542.0;752.0;0.0199906;0.0034101;0.0233891;948.0;184.0;1.124;33727330.0;2252.0;2134896;53;137;487;36.4;42.63;45.0;82.11;36.14;0;0;0;0;0;0;0;0;0
Backpack;bkpkQKgJMQXqwZL5dRX9LMwnsz9zkZZqCtqWfnBcwDx;bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z;0.33313662767857144;0.2998162276785714;0.0091245;1316.0;554.0;762.0;0.020737;0.0034703;0.0241959;941.0;948.0;1.027;34827893.0;448.0;421568;164;123;488;34.95;66.05;51.32;83.95;36.01;0;0;0;0;0;0;0;0;0
BTHS Student Validator;Ay5AcULBRJznGEEaGm2mWziRbefETRjdfZ1kwsoXS9u;Ettghfhr2kQerqAyGUuifFtBX17QecRe2gwpUZTAbZuw;0.3329711875;0.3185746875;0.001304;1237.0;458.0;779.0;0.0098519;0.0032529;0.0130925;999.0;3372.0;1.51;28908843.0;64.0;63936;602;699;489;54.27;10.13;1.84;8.16;35.87;0;0;0;0;0;0;0;0;0
Solend;SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy;SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2;0.33295326785714285;0.2994627678571429;0.0103357;1298.0;546.0;752.0;0.0197331;0.0034345;0.0231548;941.0;1903.0;1.029;34365628.0;224.0;210784;280;92;490;34.3;51.32;42.89;88.03;35.74;0;0;0;0;0;0;0;0;0
BullMooseSystems;HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q;8dz6mnkZC5eavdkyvFAEGSvXdV8vDYtWmtYtj9GcESUG;0.3326421736842105;0.2939719736842105;0.0050976;1388.0;607.0;781.0;0.029941;0.0036453;0.0335726;923.0;5633.0;1.013;37831391.0;76.0;70148;576;302;491;29.04;94.47;87.89;60.39;35.61;0;0;0;0;0;0;0;0;0
Neodyme;NeodymeDFipD7eA1ShrLJAZTBdHWcFsDB9YkoHshZNk;NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr;0.3322843555555555;0.30559855555555554;0.0018272;1312.0;532.0;780.0;0.0214434;0.0034281;0.0248586;959.0;2382.0;1.013;34509458.0;180.0;172620;352;632;492;41.0;48.95;55.53;16.97;35.48;0;0;0;0;0;0;0;0;0
Coinbase 02;6D2jqw9hyVCpppZexquxa74Fn33rJzzBx38T58VucHx9;CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A;0.33225661896272285;0.29532491896272284;0.0036759;1358.0;580.0;778.0;0.0296891;0.0035794;0.0332558;942.0;174.0;1.009;35273051.0;2468.0;2324856;49;435;493;30.35;89.87;87.37;42.89;35.35;0;0;1;0;0;0;0;0;0
Node Integration;Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb;nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D;0.33205456666666666;0.30393416666666667;0.0013173;1281.0;512.0;769.0;0.0234465;0.0033691;0.0268031;953.0;5100.0;1.015;35069886.0;84.0;80052;540;698;494;38.11;28.95;68.29;8.29;35.22;0;0;0;0;0;0;0;0;0
CatalystX - Innovation OnChain;ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx;BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg;0.3320247068181818;0.3000263068181818;0.0088171;1297.0;568.0;729.0;0.0197701;0.0034228;0.0231813;941.0;2283.0;1.111;35654017.0;176.0;165616;364;131;495;35.22;46.84;43.29;82.89;35.09;0;0;0;0;0;0;0;0;0
GateOmega | SolCircl.app;9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x;BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT;0.33177304473684216;0.29623914473684215;0.009633;1275.0;506.0;768.0;0.0225483;0.0033645;0.0259009;930.0;2822.0;1.011;33895772.0;152.0;141360;405;107;496;31.54;27.76;63.42;86.05;34.95;0;0;0;0;0;0;0;0;0
🧬 HelixNode 0% fee 🧬;HLXktVmNFeELB5uL5nrpP4WL7jyi3TMyekxASVjDhZ1t;HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh;0.3317421580645161;0.3135322580645161;0.0012996;1009.0;360.0;648.0;0.0142361;0.0026792;0.0169103;987.0;3284.0;2.027;23201890.0;124.0;122388;441;701;497;48.88;1.18;10.13;7.89;34.82;0;0;0;0;0;0;0;0;0
Solana Compass 🧭 Solana For The People;EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72;CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd;0.3316415959893048;0.2997384959893048;0.0080122;1292.0;555.0;736.0;0.0204908;0.0034114;0.0238909;943.0;270.0;1.107;35828797.0;1496.0;1410728;75;153;498;34.82;43.29;49.21;80.0;34.69;0;0;0;0;0;0;0;0;0
Solflare;EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw;722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp;0.33153101626016257;0.2998785162601626;0.0058749;1278.0;505.0;772.0;0.022431;0.0033584;0.0257776;941.0;290.0;1.01;32339053.0;1476.0;1388916;76;250;499;35.09;25.53;62.76;67.24;34.56;0;0;0;0;0;0;0;0;0
SuperteamDE x Staking Facilities | Public Goods Validator;Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS;73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ;0.3313703115384616;0.29805971153846156;0.0036282;1272.0;505.0;766.0;0.026353;0.0033404;0.0296824;935.0;2056.0;1.022;32581458.0;208.0;194480;310;441;500;32.85;21.58;79.08;42.11;34.43;0;0;0;0;0;0;0;0;0
Exchange Art Validator;ExCHgw3CfdZTbsrDA2phe95jswV2bDr5oSJwyKJKzEdN;ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD;0.33094103124999996;0.30661453125;0.0055063;1330.0;578.0;751.0;0.0153479;0.0034855;0.0188202;962.0;6503.0;1.057;36986802.0;64.0;61568;618;270;501;41.92;71.45;15.26;64.61;34.3;0;0;0;0;0;0;0;0;0
Bitcoin Suisse;EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5;7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT;0.33055537777777777;0.30356377777777777;0.0041573;1325.0;553.0;771.0;0.0193641;0.0034829;0.0228343;952.0;794.0;1.011;35669104.0;540.0;514080;146;393;502;37.71;70.66;39.47;48.42;34.17;0;0;0;0;0;0;0;0;0
;8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW;7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE;0.3304705295918367;0.30483322959183673;0.0;1284.0;515.0;769.0;0.0222713;0.0033787;0.0256373;956.0;219.0;1.014;33205980.0;1960.0;1873760;61;752;503;39.16;32.63;60.39;0.0;34.03;0;0;0;0;0;0;0;0;0
;71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ;AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF;0.33031152369146005;0.29130532369146006;0.004461;1349.0;577.0;772.0;0.0310001;0.0035573;0.0345452;915.0;295.0;1.011;35135354.0;1452.0;1328580;81;372;504;27.46;87.5;89.47;51.18;33.9;0;0;0;0;0;0;0;0;0
;FpTQXdt7NjYsJWXaE9UgG2yPUshoFiW3nzXbXKz1CjKh;84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW;0.33010687491289203;0.285825574912892;0.0083727;1328.0;545.0;782.0;0.0324169;0.0035042;0.0359086;899.0;374.0;1.011;33554880.0;1148.0;1032052;92;138;505;23.78;77.76;90.92;81.97;33.77;0;0;0;0;0;0;0;0;0
Solayer Validator [5% Commission + 100% MEV Kickback];SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY;SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41;0.33009694318181815;0.2927999431818182;0.0108983;1370.0;598.0;772.0;0.0227973;0.0036141;0.0263987;919.0;1214.0;1.017;36928719.0;352.0;323488;191;80;506;28.12;92.76;65.13;89.61;33.64;0;0;0;0;0;0;0;0;0
;33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ;Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex;0.3300819147192716;0.30220671471927163;0.0020557;1316.0;543.0;773.0;0.022362;0.00347;0.0258195;948.0;162.0;1.008;34944578.0;2636.0;2498928;44;596;507;36.79;65.79;61.58;21.71;33.51;0;0;1;0;0;0;0;0;0
The Chimpions;CHiaohVV2SQCFhiYP73iQzWT6HxnZqnAZJJqAYTeLAo;2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc;0.3299278;0.3008475;0.0055347;1311.0;560.0;751.0;0.0200813;0.0034771;0.0235456;943.0;5196.0;1.065;36571901.0;80.0;75440;560;268;508;35.61;68.55;45.79;64.87;33.38;0;0;0;0;0;0;0;0;0
BlueLotus 👩‍💻;1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5;PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8;0.3298990363636364;0.3086896363636364;0.0037655;1307.0;537.0;770.0;0.0140062;0.0034505;0.0174439;972.0;1949.0;1.012;34675905.0;220.0;213840;278;428;509;43.89;58.03;9.61;43.82;33.25;0;0;0;0;0;0;0;0;0
Glory to Ukraine;3hhEWRNAVzqRjmF9hW5nYkrmDMxKKzGziE11Sg7yk3iX;4W3jdXyqhLCjzA3Liu8ZNjViwrc6N9YjSB7obbxfjcKE;0.3298553409090909;0.3027703409090909;0.0064262;1327.0;562.0;764.0;0.0171918;0.0034785;0.0206588;951.0;4810.0;1.042;36871266.0;88.0;83688;527;214;510;37.19;69.34;26.71;71.97;33.11;0;0;0;0;0;0;0;0;0
;CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8;HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML;0.3297227752595156;0.3008105752595156;0.0028194;1317.0;554.0;763.0;0.0226347;0.00347;0.0260928;944.0;184.0;1.026;35428346.0;2312.0;2182528;52;521;511;35.48;65.79;63.68;31.58;32.98;0;0;0;0;0;0;0;0;0
Quicknode;5s3vajJvaAbabQvxFdiMfg14y23b2jvK6K2Mw4PYcYK;4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC;0.3294484751773049;0.29784597517730493;0.0048714;1301.0;535.0;766.0;0.0233148;0.0034273;0.0267311;934.0;378.0;1.02;34340674.0;1128.0;1053552;90;319;512;32.59;48.42;67.63;58.16;32.85;0;0;0;0;0;0;0;0;0
;G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2;BiGcsiuFCLuiTzXoQgfLdge9sfpwr55YzdT8Kp7bCXmS;0.3294267426229508;0.2776134426229508;0.0043371;1673.0;870.0;802.0;0.0430127;0.004485;0.0474762;877.0;1758.0;1.01;50676187.0;244.0;213988;277;383;513;19.32;100.0;97.37;49.74;32.72;0;0;0;0;0;0;0;0;0
;Eqwa3Jo6aa4ugEbPZNcDQyBfVU7dSz3VR8CcDYRrPyh4;G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ;0.32939336442577033;0.2955810644257703;0.0065343;1311.0;543.0;767.0;0.0238408;0.0034494;0.027278;927.0;301.0;1.008;35792277.0;1428.0;1323756;83;207;514;30.75;57.37;70.26;72.89;32.59;0;0;0;0;0;0;0;0;0
