Name,Vote Account,Identity,REV,Inflation,MEV,Tx,User Tx,Vote Tx,Pri Fees,Sig Fees,Rewards,Stake,Votes,Latency,CU,Leader Slots
LI.FI,LiFiDDUsf6GCRHwkHzW4YnR1QErj99MAU9diwb8TvWk,LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,1.3858471499999998,1.37157125,0.0022833,1211,444,767,0.0088538,0.0031503,0.0119926,4310,53573,1.013,30312982,8
Superteam Brazil,STBRgoYTmMwukhcBVjGpg3A4R9HBsrWo82wJgiBukaW,BRAZAtTTzR2Es8c98hJvcngerTEyRGSdgkHU59n4A6GT,1.376964,1.3457725,0.0007305,1294,563,731,0.0269885,0.0034819,0.030461,4224,101585,1.13,35948295,4
Custodian 💼 0% fees +MEV!,5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66,CuStTdKU5nWev5YKxMHyFjiHYG2CnjZ3rrPa8r1G2hTw,1.2658337,1.2585175,0,1121,338,783,0.0043762,0.0029512,0.0073162,3949,107126,1.013,21515008,4
DAIN,AEtdq4CwtuktCEUWLLpRTNPBZs6tr7BBqxkHJ1DjAttR,3iQqh65Gby53aaYUF8ocoiEyhBs4aoe7BTYYWvy1c9dF,0.9736783,0.9557575,0.0007504,1351,570,781,0.0136904,0.0034919,0.0171704,2999,106403,1.023,31031061,4
Majestysol | 🔥 0% Fee + ⚡ MEV,5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU,AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z,0.9463733,0.938885,0.0000029,1017,245,772,0.0048341,0.0026588,0.0074854,2946,107127,1.013,16984153,4
Serhio911,FXcZJuQwkcQpw2YrkTaxWJ6rnw4P12wvULttviMRn655,DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,0.8327268,0.8136575,0,1213,492,721,0.015884,0.0031958,0.0190693,2553,26317,1.04,32819213,16
EAC,Gar9q7Ru2sKfVxFnR5xmV8GieJeUSTp7Uf3ixai9BQKS,2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,0.7984012,0.773305,0.0000065,1473,697,775,0.0212743,0.0038269,0.0250897,2427,35488,1.022,44720610,12
Quantum Crypto,QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S,0.7868733000000001,0.7639575000000001,0.0017472,1183,416,767,0.0179859,0.0031952,0.0211686,2398,35732,1.012,25554338,12
,reyYoUdFgtDLxAWW1hyn5xk2PHstA3j8zUrerQi9Ayq,ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,0.77252115,0.74961625,0.0030405,1438,648,789,0.016111,0.0037684,0.0198644,2352,26791,1.012,36562047,16
UZB Validator,QodirbUG8AZQBWpHhPJPfjj1xg4AaQUZCVVtwT8YfPi,UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,0.6883889666666667,0.6629866666666667,0.0000322,1369,592,777,0.0217945,0.0035906,0.0253701,2080,18072,1.509,39135386,12
SelfLiquidity,F1wBgGku883aGGCQYMQFR4PmdJ7faej3qKSk8xGCycP7,CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,0.675072,0.661475,0.0031482,1085,318,766,0.0076743,0.0027834,0.0104488,2075,21466,1.01,22038375,20
Valor Node Capital,8uYxWYaRz9a3WPvE2LEgEp6sSfTCTRnRx54yKxdRGgsL,6tpuCGuvAZyUwQPFLKmiUfGUKSBjk3yVHJ314cfJV4ZF,0.66134605,0.64683875,0.0001505,1248,475,773,0.0110365,0.0033316,0.0143568,2155,48978,2.043,36526858,8
SteakStache,sT34kbaqmHWbPwjhyeG1GnjoX82KpXawFsnzUkzJpYX,5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW,0.6514892909090909,0.621636590909091,0.002169,1330,591,738,0.0241725,0.0035215,0.0276837,1951,9333,1.092,40266890,44
Princeton Blockchain,ksQuu3JAStVXUeDCHeW6QtVRHNMcdtgPyepUd3Yshrk,5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk,0.6509399166666666,0.6284454166666666,0.0019142,1369,599,769,0.0170139,0.003579,0.0205803,1972,8993,1.511,40171067,24
Ivy Oracle,5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93,6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,0.6438518333333334,0.6211308333333334,0.001711,1332,573,759,0.0174388,0.0035837,0.02101,1955,11189,1.109,38573983,36
Sol4Geeks,4GEEKSwzc242QKF1uzzodpFaxb4GShQEZhkZfeXd27Vi,4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,0.6300823,0.5423865,0.0140055,1200,443,756,0.0705678,0.0031331,0.0736903,1701,21293,1.023,29604635,20
"Moutai Validator 🚀 Performant, Secure and NO Fees",HdQ1Ap8wm6Mz65FaP8jMNBVfCDv5T9NdS8UTSvHmcotn,8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,0.6261236333333333,0.4987508333333333,0.081188,1325,552,772,0.0427443,0.0034535,0.0461848,1565,7148,1.01,35084324,60
EONpool,eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,0.6174511,0.5965825,0.0002848,1387,620,767,0.0170082,0.0035869,0.0205838,1877,106583,1.09,39189891,4
CatScope Community Validator,F1Ue1sePSLeztVARpgtTGzRBjEA2YJgzk7Ror4w3jjz2,HLyBoQdXsCcCCXgPMcT6QN64V9zEe43zi4BDoYCramJ3,0.6029641727272728,0.5003972727272727,0.0015012,1304,504,800,0.0976446,0.0034335,0.1010657,1570,9749,1.011,31489780,44
Vandal,vnd1jskPHR2gfMtgTtq6xCwANrAiNbQTKgVBAJHnMke,vnd1Ps8w3fsi54qUMJxBhUWARES34Qw7JQXDZxvbysd,0.59605565,0.53934625,0.0028216,1402,632,770,0.0501769,0.0037244,0.0538878,1694,13161,1.044,38543832,32
MeshMap,41HgiTYQ3qDWFW8jSDkecH2mEHUqZsmwFGDPndtmyLDR,AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,0.5931910285714286,0.5750914285714286,0.0030006,1322,579,742,0.0116374,0.0034706,0.015099,1810,15326,1.012,39600226,28
Validators.link,VALiDsfZKafvvQM5CMHhJd6PeVx9UpeDEC4Zk3WYikz,VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,0.5878421333333332,0.5051853333333333,0.0372191,1460,696,763,0.0415691,0.0038821,0.0454377,1587,1905,1.548,39316871,120
ABREU Foundation,ABREUtpzkkMiPHrBebpsYDU3mubtSohjDKZbyRoTJLae,ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,0.5864265,0.563861,0.001263,1256,568,687,0.0179984,0.0033148,0.0213025,1769,9491,1.248,35037384,40
Solana Japan Validator🇯🇵,76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,0.5819035727272728,0.5531922727272728,0.0085773,1358,611,746,0.0165863,0.0035598,0.020134,1745,9443,1.06,38079163,44
DePitch Academy,P1TCHYwYPsNaNUK6fGkZzwXPjnYAMYRnUUv4c1TREee,pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55,0.5746699,0.529142,0.009425,1324,557,767,0.0326141,0.0034999,0.0361029,1661,21403,1.015,37043336,20
Flipside,DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q,ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,0.5488401125,0.4670628125,0.0235222,1292,525,767,0.054772,0.0034948,0.0582551,1466,12873,1.063,34449201,32
Solana ID,SoLiDDVm88uWUMk2rQpG7B9wC55a6xveYEz3JnS6tzC,SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,0.5479244000000001,0.528815,0.0027268,1309,536,773,0.0129395,0.0034538,0.0163826,1659,17588,1.036,33817465,24
KitBull ✅ MEV Rewards,BLX5PkLh7GsHaqCpLDxiW3UjxfT2GMyteVAhRZBYhCts,pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG,0.5427083714285714,0.5246385714285714,0.0026158,1275,513,761,0.0121275,0.0033364,0.015454,1672,15314,1.013,33620485,28
DataHive AI,2ve7kgjvaDZhMPq2nXhvGLno8sPJ8BAEdCvza384PyC8,7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,0.540389,0.519024,0.0020422,1225,450,774,0.0161395,0.0031976,0.0193228,1628,21440,1.013,29525052,20
Cloak,CarbnAxSfvsBdp6otKtoUa8XmUaX9PcsGq6R2WqZMuw2,CARBN9PY1Qej1aCg4885pfoYH8EHfjWuMy59pVa48ky,0.532453425,0.497215625,0.008298,1330,561,769,0.0234756,0.0034752,0.0269398,1560,13214,1.035,34179800,32
Project Super,EfnywDKqArxK6N6FS9ctsuzNdxfx3pzfXEQE5EevQ1SV,E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV,0.5295371529411765,0.5079573529411765,0.0017198,1311,561,750,0.016432,0.0034397,0.01986,1594,6174,1.048,34857204,68
Project 0 Meridian,mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ,mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,0.5210989874999999,0.4855571875,0.0030729,1319,568,751,0.0289286,0.003552,0.0324689,1538,13386,1.014,36087700,32
Fast Runner,Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,0.51843115,0.49408175,0.0055317,1293,540,752,0.0154622,0.0033663,0.0188177,1550,10740,1.009,35596054,40
Solarius☀️,9FZWpUMfXZ3993g2BfqSFg7xcx9iUCxQwKeYzr2WQCM1,BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,0.5159745818181818,0.4894006818181818,0.0049297,1310,524,785,0.0181927,0.0034632,0.0216442,1544,9756,1.011,33267943,44
NeuralNode,5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8,9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,0.5145179545454546,0.4753129545454545,0.0150144,1381,607,773,0.0205378,0.0036663,0.0241906,1491,9744,1.014,37431138,44
STEVE,STevE9xVb1QfBHU4GgEn28r9oikAf5yxKJddF7fufwb,sTEVErNNwF2qPnV6DuNPkWpEyCt4UU6k2Y3Hyn7WUFu,0.5135193181818182,0.45011431818181813,0.0188884,1428,662,765,0.0407535,0.0037747,0.0445166,1412,9741,1.012,41540615,44
Choplet Studios,chopjqMvdGWRcrcuC1r8LmAzz9obXi1gSYPYM6zimWa,chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb,0.5106431666666666,0.4741316666666667,0.0056473,1434,660,773,0.0269931,0.0038829,0.0308642,1488,35665,1.016,43945919,12
NeNa 🌻,5RCD4pZcKH3NHN4XHxvsnVAawSaConLgsZbreSN5dXpZ,2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,0.5068501357142857,0.4709105357142857,0.0052149,1333,572,761,0.0272015,0.0035354,0.0307247,1477,7585,1.026,38241808,56
,ASifxiwxht8FvsiV3VcLngsCBMw4E6zw3QMWoJTbM4Uf,mds3Df1ieBonG2qS8ZoKTqshq5MgTUNfZgc78cjiCdq,0.506296388888889,0.4910813888888889,0,1295,548,746,0.0118196,0.0034065,0.015215,1541,11003,1.123,33276615,36
,6hTLQ5HSdWcpZkbXmZxXaGjCgTh7zh8UeWKWKgGE1BPp,9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg,0.505769,0.4719155,0.0045968,1293,532,760,0.0259064,0.003361,0.0292567,1480,10723,1.011,33844076,40
LTP,LTPVqpXFDkXh1e8afTkX5RkxyGkM198TcEUYAq7bUrK,LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,0.5029051,0.4654925,0.0066059,1334,567,766,0.0273278,0.003494,0.0308067,1462,15315,1.013,37634862,28
BOOP Wizard,SWiz8fJt7CV99Uv9VZTLGAkMP3vTpc6u7ZqNN5dsWXU,SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,0.499964953125,0.474571953125,0.0049378,1276,508,767,0.0170992,0.0033692,0.0204552,1488,3352,1.012,32353816,128
Nomis,noMiSdYbNQmFDrH2qMvYRXXzb5DUvjyPyDkXadzAPUV,noMiSMNpN3iGeX3WdF5M2KQdFUQt2RYYpfJ4dN1Ni3k,0.4996875611111111,0.46012236111111116,0.0013032,1332,571,761,0.034775,0.0034988,0.038262,1443,5634,1.096,38656955,72
Speedlanding Validator,H1SztaSNXFAYGRS7tL4APK7b6XmpXSx6L5C8h2YGtXnD,3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,0.49784629999999996,0.4793725,0.0019548,1332,571,761,0.0130456,0.0034864,0.016519,1504,25424,1.095,39822955,16
Spark Node,4RcSXeQbgG1v27M27PNNLhy9PGB6uaJACXUZ3kBVc4kF,ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,0.4970071428571428,0.47802964285714283,0.0009953,1292,519,773,0.014538,0.0034549,0.0179822,1500,15308,1.013,32295745,28
Mira Validator,8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo,6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,0.49274127272727275,0.46235977272727274,0.0019042,1201,499,702,0.0252885,0.0032004,0.0284773,1452,9596,1.042,33881023,44
Telemetry,te1exfYnykh2cFGCwGSLQu26Dpr8n2PozvBqH5Eoi3K,te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,0.4925082499999999,0.46805424999999995,0.0061663,1321,567,754,0.014838,0.003461,0.0182877,1469,10385,1.065,35610733,40
Yield Lab,Defi89YpAhk3Gst1Jpsi3Nhj7yCu5HropESh37SQ2v9g,DefiihS7gLkj6xLjjhcr87bFuwpVVNYpeNBaBeFe56CY,0.4922141272727273,0.4672652272727273,0.003287,1341,604,736,0.0181049,0.0035701,0.0216619,1466,9053,1.148,37772894,44
AVNU,avnu2RYyQbLL4LQnwi7ismwDNaegnXeUEzvZb2FUptF,avnujiRNoSRe9PcET42DPKznyfYnb2LRaZAsqv6REZo,0.48880324999999997,0.47854125,0.0007536,1419,657,761,0.0058234,0.0037009,0.0095084,1501,49392,1.137,46625158,8
11ama Validator,AAAAQwH5KManM6mbxGLc1m1XnWcRBFDmdUgpZ4Ww621j,11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,0.4879900444444445,0.4570369444444445,0.003252,1292,529,763,0.0243256,0.0033877,0.0277011,1435,5952,1.012,34667075,72
Gotas,Gotas1PRPrkqqSNm1ZKcn8Tpx9qL8krSQzTZ5DPKzkFX,gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,0.4871149545454545,0.46610295454545453,0.0020356,1269,530,738,0.0156625,0.0033251,0.0189764,1462,9023,1.154,36285265,44
Pigs in Blankets,5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,0.4851648054054054,0.4577579054054054,0.0060558,1268,498,769,0.0180204,0.0033434,0.0213511,1436,2903,1.009,32531016,148
,HwYTVzrz6oB5exDihSKaoYAMaicZ1nLv859AS71C16W7,5429ouKuzSkH8TV5GULMLtqkEGnJ7H6RsfhDLyscqXoB,0.4847328,0.4691575,0.0018962,1184,416,768,0.0105822,0.0031059,0.0136791,1472,53599,1.011,26158405,8
Squads,SQDSVTDfE5HqL7D6RjZk1vvZhaheWoskrDdDHCki68w,SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,0.4803959666666667,0.4592116666666667,0.0034893,1303,544,759,0.0142741,0.0034331,0.017695,1444,5039,1.047,34389761,84
,95Kg9C27WjjrnQpgZ418hxWTeumPTyH1ENnBoimVN5PL,scb1Z7du8NVSaHFXsafSjRdXr6xBjWR3iugikL739Y1,0.47816115000000003,0.45616525,0,1304,555,748,0.0185657,0.0034428,0.0219959,1433,9957,1.171,36190808,40
DeepStake,DeEpSdaw8uBLQ5T2HQhDf8fBSVbm13jGqJwoSF3HTpL5,DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,0.4778383,0.44453,0.0098329,1237,473,763,0.0202309,0.0032545,0.0234754,1394,6671,1.02,31319771,64
Kyzzen,kyvvvkDpDCtSxQMPhzRhmv14DgUBVEGGzn8Dnb8ircP,kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj,0.47759564444444447,0.45055194444444446,0.0017939,1221,479,741,0.0220754,0.0031873,0.0252498,1414,11218,1.105,31483774,36
Hedgehog Spiky Validator,3dXXxEaV4fZqw1PL7VezfDkiJV5W4WTtRjh2EHgKSthF,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,0.4744127666666667,0.4384266666666667,0.0014038,1283,519,764,0.0312206,0.0033715,0.0345823,1756,28102,7.782,33205595,12
Tokamai,TKMA1fBGq4M7gF2CNnhphX6vNateFc2cm2FL2mYwq7e,tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,0.47251503333333333,0.45686333333333334,0.0029399,1210,441,768,0.0094989,0.0032241,0.0127118,1433,11895,1.014,28412259,36
Kairos Research X Firstset,Hx4UJCvf8amGeuW9fPFfTckRoznDHxPSYiU9HuUSZKLT,BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,0.47182223333333334,0.4485133333333333,0.0044059,1353,589,764,0.0153471,0.0035665,0.018903,1407,8875,1.022,37932845,48
Vybe Validator,6oscGUEkXE8fyWoC4czRKbM1cuLkJNtgRsX1Un6w88Vf,GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,0.4698214863636364,0.4026873863636364,0.0067568,1237,500,736,0.0571436,0.0032456,0.0603773,1263,4755,1.051,31153397,88
marcograss,8cuBK2vJeqfukvSJQ2vaGDEBSnBoVD16L74SuHdnKjs8,8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,0.469029225,0.430410625,0.0090483,1286,517,768,0.0262507,0.0033312,0.0295703,1350,26791,1.012,34674697,16
Portals,prt1s9dMM15LdsUX9HugajzqPB5WVN8a2mw3frAiCfj,prt1st4RSxAt32ams4zsXCe1kavzmKeoR7eh1sdYRXW,0.46733923636363633,0.44050613636363634,0.0064275,1222,491,731,0.0172057,0.0032106,0.0204056,1382,9450,1.058,31911746,44
Amber,33JxTD3GkHU8zePNVNjJwEM9BFChWtzPdGFMwL4Ar6X7,5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,0.4672982357142857,0.4486605357142857,0.0031732,1218,460,758,0.0122772,0.0031996,0.0154645,1408,7659,1.011,31627831,56
,Wh1teWn8PVimrF5FLJyrPzwzCFx5adGqjsWoTaLGsKK,Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,0.46653378125,0.44810578125,0,1220,449,771,0.0152121,0.0032277,0.018428,1406,6702,1.011,29909033,64
Nodz,A9jRCzF4uxLVnVs8ihQECtZ5ZMbHUvoZusddxTQ1iRQc,FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,0.46534455,0.43984375000000003,0.0041926,1320,551,769,0.0178365,0.0034837,0.0213082,1381,8852,1.025,35872472,48
Vault,9bb63m29Xy1KiWqijLs3f8adTE4KcSmVkt1qPxGkbkna,CLsFr1KZVbAyz16iFpwg2e4hiekR1unpwyxfNdjBMaoE,0.4637665629629629,0.4238429629629629,0.011307,1242,512,729,0.0253287,0.0032987,0.0286166,1330,3671,1.136,33644633,108
Dalhousie Blockchain Society,T6bpj6H6fr9GyKe73DcNjPbGeSk8twDsiNcU4srshrk,BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk,0.46309904444444444,0.41960194444444443,0.0053341,1359,588,771,0.0346014,0.003574,0.038163,1317,6023,1.509,33017824,36
Mice Stakin',4269foF8CYyT8SynFSYHiKFzHva5YL6PoAQj9pH3mQmh,D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e,0.4618043333333333,0.43061083333333333,0.0077759,1302,561,740,0.0199837,0.003447,0.0234176,1351,8270,1.131,35238394,48
,5cJyfCLBfghRtoCuVJNreJgNCStqXLrhHmRhSRYtbgtr,mds2fZEpJP688PqJHvfLxGyf2VFrcNkvjuUxNYCwjrq,0.46176315,0.44851775,0.0003604,1234,465,769,0.009654,0.0032421,0.012885,1407,10638,1.024,29687885,40
Solary | 0% +MEV,DKeL7T5t7XXKSbWpM3i9mkV9hRhqrEDbVVyL63AJ7TqE,FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,0.4616962388888889,0.4040901388888889,0.0248652,1240,477,762,0.0294531,0.0033005,0.0327409,1268,5961,1.01,30949935,72
StakeChain,9QFvZhLvpbcFJTPkKq5wTWR2DGTXqrsP8z9igPgjSsZ1,49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,0.4609076529411764,0.41609735294117645,0.0196368,1343,568,775,0.0216486,0.0035365,0.0251735,1305,6303,1.014,35798370,68
Unruggable,unRgBLTLNXdBmenHXNPAg3AMn3KWcV3Mk4eoZBmTrdk,UNrgBLmc8JT6A3dxXY9DWeHvDezt2DZQbhg1KPQfqEL,0.4598469222222222,0.4346747222222222,0.0059285,1299,600,698,0.0158214,0.0034337,0.0192437,1365,11510,1.068,39183568,36
Odyssey,odc2aCE7yWTcV8ApP1cHmVqQZTkLNduqaYyKE1XhpE3,odcvDWH5wHVKz9XtmGGxTj5ZsmawTjCCty3nyBKDGzS,0.45930531666666663,0.43586041666666664,0.0010991,1246,514,731,0.0190941,0.0032631,0.0223458,1368,8161,1.203,32900034,48
,5Syh63iLwvddy7HqhnQbLnQfJGF2wRtQ2AVay6oFQmYK,D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe,0.4591147,0.441654,0.0010044,1262,494,767,0.0131508,0.0033182,0.0164563,1397,7137,1.015,31755816,60
Janitor,jntrMCSkeNagaMM437fhZxLYbFJh6pvj68bQDZx2pXf,jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA,0.45616245384615384,0.4217111538461538,0.0022604,1263,536,726,0.0288902,0.0033116,0.0321909,1323,7620,1.134,33884043,52
Luke,GW8GgoeBpLM4TpeR2ePVcYYSoySBaKJgt2JiwoyjXRz3,ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,0.45258143125,0.42459203125,0.0030479,1333,576,757,0.0214539,0.0034994,0.0249415,1332,2103,1.111,36504795,192
Buffalo Steve,B48pw5uXH7gkCibuCBPE6nezKsCmYfFFwveCeMHpq4iv,DupN8puwoPdFo9EYm8AXemEn9cMsore1QmZzfPaxyUG4,0.45238901875,0.41159171875,0.0019376,1231,462,769,0.0356513,0.0032217,0.0388597,1291,6703,1.01,29694875,64
Teraswitch,eUkPmbsMwxMFr8v1m6sBYJ9MoZ2LpbiHNHWeZiGpFHp,H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,0.45154075,0.43246025,0.0017083,1359,587,771,0.013805,0.003581,0.0173722,1357,10721,1.011,37874902,40
MonkeDAO,DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,0.4499173952380952,0.4303430952380952,0.0039383,1316,554,762,0.0121825,0.0034657,0.015636,1351,5081,1.019,36361483,84
Solstice,4vqwZsEEEsKtSqqEWbLyFAciWg66jGLP9zrbcZ1Hsrxb,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,0.4478011888888889,0.4213363888888889,0.0023095,1331,558,773,0.0206685,0.0034999,0.0241553,1326,5855,1.132,35276622,72
Grassets Tech | Jito-BAM | IBRL,2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq,9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,0.44289049473684206,0.40563539473684207,0.0045542,1205,441,764,0.0295591,0.00315,0.0327009,1274,2820,1.014,28787437,152
HashKey Cloud,Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP,GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS,0.44143695,0.41532325,0.004071,1292,519,773,0.0186594,0.0033973,0.0220427,1303,5353,1.015,32932811,80
Chorus One Research,EogKVYgic8LKAuV1kR9nRqJaS5zpwCvSMfqoehzmAMpK,2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,0.44130015,0.41219675,0.0060684,1280,518,761,0.019668,0.0033783,0.023035,1294,4583,1.275,32718481,80
Fundamental,ELE2xaC6i6pmeu7bfrYjBv4whBeTAbgwcg5hf2ythiBs,ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,0.44059275,0.42292874999999996,0.0009895,1176,445,730,0.013596,0.0030896,0.0166745,1327,9915,1.171,30172179,40
Kevred,Gvt8s5Bwnhg4G27VbnT1Zkfh7Jsztq6CNvZcc5anPonS,2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM,0.44044367142857144,0.4128685714285714,0.0047168,1307,545,762,0.0194232,0.0034473,0.0228583,1295,2555,1.011,34904660,168
Netrunner,phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8,phz1CRbEsCtFCh2Ro5tjyu588VU1WPMwW9BJS9yFNn2,0.4394994574074074,0.4108361574074074,0.0015172,1301,558,743,0.023736,0.0034216,0.0271461,1289,1846,1.143,36201719,216
Limitless Systems,8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ,D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,0.4378460923076923,0.4155051923076923,0.0016992,1314,544,770,0.0171628,0.0034902,0.0206417,1303,2737,1.02,35195095,156
DICS - Degen Infrastructure Core Services,4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,0.4378078333333333,0.4075468333333333,0.0100506,1274,512,761,0.0168457,0.0033756,0.0202104,1302,7084,1.027,31987358,60
Nodance 💃 00,B8Jud6Mqv1FSKpjBM2hPBqoPhGMAciX2UqR9WcepDF7F,7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,0.4377566538461538,0.4190136538461538,0.0036994,1257,518,738,0.0117274,0.0033277,0.0150436,1315,7662,1.125,33230780,52
